region_code	region_id	parent_region_id	sido_cd	sgg_cd	umd_cd	ri_cd	name	level
4423031025	4423031025	44230310	44	230	310	25	충청남도 논산시 성동면 우곤리	4
4423031026	4423031026	44230310	44	230	310	26	충청남도 논산시 성동면 원남리	4
4423031027	4423031027	44230310	44	230	310	27	충청남도 논산시 성동면 원북리	4
4423031028	4423031028	44230310	44	230	310	28	충청남도 논산시 성동면 정지리	4
4423031029	4423031029	44230310	44	230	310	29	충청남도 논산시 성동면 원봉리	4
4423031030	4423031030	44230310	44	230	310	30	충청남도 논산시 성동면 화정리	4
4423031031	4423031031	44230310	44	230	310	31	충청남도 논산시 성동면 삼호리	4
4423032000	44230320	44230	44	230	320	00	충청남도 논산시 광석면	3
4423032021	4423032021	44230320	44	230	320	21	충청남도 논산시 광석면 신당리	4
4423032022	4423032022	44230320	44	230	320	22	충청남도 논산시 광석면 중리	4
4423032023	4423032023	44230320	44	230	320	23	충청남도 논산시 광석면 득윤리	4
4423032024	4423032024	44230320	44	230	320	24	충청남도 논산시 광석면 갈산리	4
4423032025	4423032025	44230320	44	230	320	25	충청남도 논산시 광석면 광리	4
4423032026	4423032026	44230320	44	230	320	26	충청남도 논산시 광석면 이사리	4
4423032027	4423032027	44230320	44	230	320	27	충청남도 논산시 광석면 산동리	4
4423032028	4423032028	44230320	44	230	320	28	충청남도 논산시 광석면 천동리	4
4423032029	4423032029	44230320	44	230	320	29	충청남도 논산시 광석면 왕전리	4
4423032030	4423032030	44230320	44	230	320	30	충청남도 논산시 광석면 항월리	4
4423032031	4423032031	44230320	44	230	320	31	충청남도 논산시 광석면 사월리	4
4423032032	4423032032	44230320	44	230	320	32	충청남도 논산시 광석면 율리	4
4423032033	4423032033	44230320	44	230	320	33	충청남도 논산시 광석면 오강리	4
4423033000	44230330	44230	44	230	330	00	충청남도 논산시 노성면	3
4423033021	4423033021	44230330	44	230	330	21	충청남도 논산시 노성면 읍내리	4
4423033022	4423033022	44230330	44	230	330	22	충청남도 논산시 노성면 두사리	4
4423033023	4423033023	44230330	44	230	330	23	충청남도 논산시 노성면 송당리	4
4423033024	4423033024	44230330	44	230	330	24	충청남도 논산시 노성면 교촌리	4
4423033025	4423033025	44230330	44	230	330	25	충청남도 논산시 노성면 하도리	4
4423033026	4423033026	44230330	44	230	330	26	충청남도 논산시 노성면 죽림리	4
4423033027	4423033027	44230330	44	230	330	27	충청남도 논산시 노성면 병사리	4
4423033028	4423033028	44230330	44	230	330	28	충청남도 논산시 노성면 가곡리	4
4423033029	4423033029	44230330	44	230	330	29	충청남도 논산시 노성면 장구리	4
4423033030	4423033030	44230330	44	230	330	30	충청남도 논산시 노성면 효죽리	4
4423033031	4423033031	44230330	44	230	330	31	충청남도 논산시 노성면 호암리	4
4423033032	4423033032	44230330	44	230	330	32	충청남도 논산시 노성면 노티리	4
4423033033	4423033033	44230330	44	230	330	33	충청남도 논산시 노성면 구암리	4
4423033034	4423033034	44230330	44	230	330	34	충청남도 논산시 노성면 화곡리	4
4423034000	44230340	44230	44	230	340	00	충청남도 논산시 상월면	3
4423034021	4423034021	44230340	44	230	340	21	충청남도 논산시 상월면 신충리	4
4423034022	4423034022	44230340	44	230	340	22	충청남도 논산시 상월면 산성리	4
4423034023	4423034023	44230340	44	230	340	23	충청남도 논산시 상월면 월오리	4
4423034024	4423034024	44230340	44	230	340	24	충청남도 논산시 상월면 지경리	4
4423034025	4423034025	44230340	44	230	340	25	충청남도 논산시 상월면 석종리	4
4423034026	4423034026	44230340	44	230	340	26	충청남도 논산시 상월면 상도리	4
4423034027	4423034027	44230340	44	230	340	27	충청남도 논산시 상월면 대명리	4
4423034028	4423034028	44230340	44	230	340	28	충청남도 논산시 상월면 대우리	4
4423034029	4423034029	44230340	44	230	340	29	충청남도 논산시 상월면 대촌리	4
4423034030	4423034030	44230340	44	230	340	30	충청남도 논산시 상월면 학당리	4
4423034031	4423034031	44230340	44	230	340	31	충청남도 논산시 상월면 주곡리	4
4423034032	4423034032	44230340	44	230	340	32	충청남도 논산시 상월면 한천리	4
4423034033	4423034033	44230340	44	230	340	33	충청남도 논산시 상월면 숙진리	4
4423035000	44230350	44230	44	230	350	00	충청남도 논산시 부적면	3
4423035021	4423035021	44230350	44	230	350	21	충청남도 논산시 부적면 마구평리	4
4423035022	4423035022	44230350	44	230	350	22	충청남도 논산시 부적면 덕평리	4
4423035023	4423035023	44230350	44	230	350	23	충청남도 논산시 부적면 부황리	4
4423035024	4423035024	44230350	44	230	350	24	충청남도 논산시 부적면 외성리	4
4423035025	4423035025	44230350	44	230	350	25	충청남도 논산시 부적면 감곡리	4
4423035026	4423035026	44230350	44	230	350	26	충청남도 논산시 부적면 충곡리	4
4423035027	4423035027	44230350	44	230	350	27	충청남도 논산시 부적면 신풍리	4
4423035028	4423035028	44230350	44	230	350	28	충청남도 논산시 부적면 안천리	4
4423035029	4423035029	44230350	44	230	350	29	충청남도 논산시 부적면 탑정리	4
4423035030	4423035030	44230350	44	230	350	30	충청남도 논산시 부적면 신교리	4
4423035031	4423035031	44230350	44	230	350	31	충청남도 논산시 부적면 반송리	4
4423035032	4423035032	44230350	44	230	350	32	충청남도 논산시 부적면 아호리	4
4423035033	4423035033	44230350	44	230	350	33	충청남도 논산시 부적면 부인리	4
4423035034	4423035034	44230350	44	230	350	34	충청남도 논산시 부적면 왕덕리	4
4423036000	44230360	44230	44	230	360	00	충청남도 논산시 연산면	3
4423036021	4423036021	44230360	44	230	360	21	충청남도 논산시 연산면 연산리	4
4423036022	4423036022	44230360	44	230	360	22	충청남도 논산시 연산면 화악리	4
4423036023	4423036023	44230360	44	230	360	23	충청남도 논산시 연산면 천호리	4
4423036024	4423036024	44230360	44	230	360	24	충청남도 논산시 연산면 송정리	4
4423036025	4423036025	44230360	44	230	360	25	충청남도 논산시 연산면 신암리	4
4423036026	4423036026	44230360	44	230	360	26	충청남도 논산시 연산면 청동리	4
4423036027	4423036027	44230360	44	230	360	27	충청남도 논산시 연산면 고정리	4
4423036028	4423036028	44230360	44	230	360	28	충청남도 논산시 연산면 한전리	4
4423036029	4423036029	44230360	44	230	360	29	충청남도 논산시 연산면 임리	4
4423036030	4423036030	44230360	44	230	360	30	충청남도 논산시 연산면 관동리	4
4423036031	4423036031	44230360	44	230	360	31	충청남도 논산시 연산면 고양리	4
4423036032	4423036032	44230360	44	230	360	32	충청남도 논산시 연산면 표정리	4
4423036033	4423036033	44230360	44	230	360	33	충청남도 논산시 연산면 덕암리	4
4423036034	4423036034	44230360	44	230	360	34	충청남도 논산시 연산면 장전리	4
4423036035	4423036035	44230360	44	230	360	35	충청남도 논산시 연산면 백석리	4
4423036036	4423036036	44230360	44	230	360	36	충청남도 논산시 연산면 어은리	4
4423036037	4423036037	44230360	44	230	360	37	충청남도 논산시 연산면 사포리	4
4423036038	4423036038	44230360	44	230	360	38	충청남도 논산시 연산면 송산리	4
4423036039	4423036039	44230360	44	230	360	39	충청남도 논산시 연산면 오산리	4
4423036040	4423036040	44230360	44	230	360	40	충청남도 논산시 연산면 신양리	4
4423038000	44230380	44230	44	230	380	00	충청남도 논산시 벌곡면	3
4423038021	4423038021	44230380	44	230	380	21	충청남도 논산시 벌곡면 한삼천리	4
4423038022	4423038022	44230380	44	230	380	22	충청남도 논산시 벌곡면 덕목리	4
4423038023	4423038023	44230380	44	230	380	23	충청남도 논산시 벌곡면 사정리	4
4423038024	4423038024	44230380	44	230	380	24	충청남도 논산시 벌곡면 대덕리	4
4423038025	4423038025	44230380	44	230	380	25	충청남도 논산시 벌곡면 검천리	4
4423038026	4423038026	44230380	44	230	380	26	충청남도 논산시 벌곡면 덕곡리	4
4423038027	4423038027	44230380	44	230	380	27	충청남도 논산시 벌곡면 수락리	4
4423038028	4423038028	44230380	44	230	380	28	충청남도 논산시 벌곡면 도산리	4
4423038029	4423038029	44230380	44	230	380	29	충청남도 논산시 벌곡면 만목리	4
4423038030	4423038030	44230380	44	230	380	30	충청남도 논산시 벌곡면 어곡리	4
4423038031	4423038031	44230380	44	230	380	31	충청남도 논산시 벌곡면 조동리	4
4423038032	4423038032	44230380	44	230	380	32	충청남도 논산시 벌곡면 조령리	4
4423038033	4423038033	44230380	44	230	380	33	충청남도 논산시 벌곡면 신양리	4
4423038034	4423038034	44230380	44	230	380	34	충청남도 논산시 벌곡면 양산리	4
4423039000	44230390	44230	44	230	390	00	충청남도 논산시 양촌면	3
4423039021	4423039021	44230390	44	230	390	21	충청남도 논산시 양촌면 인천리	4
4423039022	4423039022	44230390	44	230	390	22	충청남도 논산시 양촌면 도평리	4
4423039023	4423039023	44230390	44	230	390	23	충청남도 논산시 양촌면 임화리	4
4423039024	4423039024	44230390	44	230	390	24	충청남도 논산시 양촌면 양촌리	4
4423039025	4423039025	44230390	44	230	390	25	충청남도 논산시 양촌면 신기리	4
4423039026	4423039026	44230390	44	230	390	26	충청남도 논산시 양촌면 오산리	4
4423039027	4423039027	44230390	44	230	390	27	충청남도 논산시 양촌면 채광리	4
4423039028	4423039028	44230390	44	230	390	28	충청남도 논산시 양촌면 남산리	4
4423039029	4423039029	44230390	44	230	390	29	충청남도 논산시 양촌면 반암리	4
4423039030	4423039030	44230390	44	230	390	30	충청남도 논산시 양촌면 산직리	4
4423039031	4423039031	44230390	44	230	390	31	충청남도 논산시 양촌면 모촌리	4
4423039032	4423039032	44230390	44	230	390	32	충청남도 논산시 양촌면 신흥리	4
4423039033	4423039033	44230390	44	230	390	33	충청남도 논산시 양촌면 거사리	4
4423039034	4423039034	44230390	44	230	390	34	충청남도 논산시 양촌면 반곡리	4
4423039035	4423039035	44230390	44	230	390	35	충청남도 논산시 양촌면 명암리	4
4423039036	4423039036	44230390	44	230	390	36	충청남도 논산시 양촌면 석서리	4
4423039037	4423039037	44230390	44	230	390	37	충청남도 논산시 양촌면 중산리	4
4423040000	44230400	44230	44	230	400	00	충청남도 논산시 가야곡면	3
4423040021	4423040021	44230400	44	230	400	21	충청남도 논산시 가야곡면 육곡리	4
4423040022	4423040022	44230400	44	230	400	22	충청남도 논산시 가야곡면 강청리	4
4423040023	4423040023	44230400	44	230	400	23	충청남도 논산시 가야곡면 목곡리	4
4423040024	4423040024	44230400	44	230	400	24	충청남도 논산시 가야곡면 함적리	4
4423040025	4423040025	44230400	44	230	400	25	충청남도 논산시 가야곡면 산노리	4
4423040026	4423040026	44230400	44	230	400	26	충청남도 논산시 가야곡면 병암리	4
4423040027	4423040027	44230400	44	230	400	27	충청남도 논산시 가야곡면 조정리	4
4423040028	4423040028	44230400	44	230	400	28	충청남도 논산시 가야곡면 등리	4
4423040029	4423040029	44230400	44	230	400	29	충청남도 논산시 가야곡면 종연리	4
4423040030	4423040030	44230400	44	230	400	30	충청남도 논산시 가야곡면 두월리	4
4423040031	4423040031	44230400	44	230	400	31	충청남도 논산시 가야곡면 야촌리	4
4423040032	4423040032	44230400	44	230	400	32	충청남도 논산시 가야곡면 왕암리	4
4423040033	4423040033	44230400	44	230	400	33	충청남도 논산시 가야곡면 삼전리	4
4423040034	4423040034	44230400	44	230	400	34	충청남도 논산시 가야곡면 양촌리	4
4423041000	44230410	44230	44	230	410	00	충청남도 논산시 은진면	3
4423041021	4423041021	44230410	44	230	410	21	충청남도 논산시 은진면 연서리	4
4423041022	4423041022	44230410	44	230	410	22	충청남도 논산시 은진면 방축리	4
4423041023	4423041023	44230410	44	230	410	23	충청남도 논산시 은진면 토양리	4
4423041024	4423041024	44230410	44	230	410	24	충청남도 논산시 은진면 시묘리	4
4423041025	4423041025	44230410	44	230	410	25	충청남도 논산시 은진면 용산리	4
4423041026	4423041026	44230410	44	230	410	26	충청남도 논산시 은진면 교촌리	4
4423041027	4423041027	44230410	44	230	410	27	충청남도 논산시 은진면 와야리	4
4423041028	4423041028	44230410	44	230	410	28	충청남도 논산시 은진면 남산리	4
4423041029	4423041029	44230410	44	230	410	29	충청남도 논산시 은진면 성덕리	4
4423041030	4423041030	44230410	44	230	410	30	충청남도 논산시 은진면 성평리	4
4423042000	44230420	44230	44	230	420	00	충청남도 논산시 채운면	3
4423042021	4423042021	44230420	44	230	420	21	충청남도 논산시 채운면 화산리	4
4423042022	4423042022	44230420	44	230	420	22	충청남도 논산시 채운면 용화리	4
4423042023	4423042023	44230420	44	230	420	23	충청남도 논산시 채운면 우기리	4
4423042024	4423042024	44230420	44	230	420	24	충청남도 논산시 채운면 심암리	4
4423042025	4423042025	44230420	44	230	420	25	충청남도 논산시 채운면 화정리	4
4423042026	4423042026	44230420	44	230	420	26	충청남도 논산시 채운면 삼거리	4
4423042027	4423042027	44230420	44	230	420	27	충청남도 논산시 채운면 장화리	4
4423042028	4423042028	44230420	44	230	420	28	충청남도 논산시 채운면 야화리	4
4425000000	44250	44	44	250	000	00	충청남도 계룡시	2
4425010100	44250101	44250	44	250	101	00	충청남도 계룡시 금암동	3
4425031000	44250310	44250	44	250	310	00	충청남도 계룡시 두마면	3
4425031021	4425031021	44250310	44	250	310	21	충청남도 계룡시 두마면 두계리	4
4425031022	4425031022	44250310	44	250	310	22	충청남도 계룡시 두마면 왕대리	4
4425031023	4425031023	44250310	44	250	310	23	충청남도 계룡시 두마면 입암리	4
4425031024	4425031024	44250310	44	250	310	24	충청남도 계룡시 두마면 농소리	4
4425031500	44250315	44250	44	250	315	00	충청남도 계룡시 엄사면	3
4425031521	4425031521	44250315	44	250	315	21	충청남도 계룡시 엄사면 엄사리	4
4425031522	4425031522	44250315	44	250	315	22	충청남도 계룡시 엄사면 유동리	4
4425031523	4425031523	44250315	44	250	315	23	충청남도 계룡시 엄사면 광석리	4
4425031524	4425031524	44250315	44	250	315	24	충청남도 계룡시 엄사면 도곡리	4
4425031525	4425031525	44250315	44	250	315	25	충청남도 계룡시 엄사면 향한리	4
4425033000	44250330	44250	44	250	330	00	충청남도 계룡시 신도안면	3
4425033021	4425033021	44250330	44	250	330	21	충청남도 계룡시 신도안면 남선리	4
4425033022	4425033022	44250330	44	250	330	22	충청남도 계룡시 신도안면 정장리	4
4425033023	4425033023	44250330	44	250	330	23	충청남도 계룡시 신도안면 부남리	4
4425033024	4425033024	44250330	44	250	330	24	충청남도 계룡시 신도안면 석계리	4
4425033025	4425033025	44250330	44	250	330	25	충청남도 계룡시 신도안면 용동리	4
4427000000	44270	44	44	270	000	00	충청남도 당진시	2
4427010100	44270101	44270	44	270	101	00	충청남도 당진시 읍내동	3
4427010200	44270102	44270	44	270	102	00	충청남도 당진시 채운동	3
4427010300	44270103	44270	44	270	103	00	충청남도 당진시 우두동	3
4427010400	44270104	44270	44	270	104	00	충청남도 당진시 원당동	3
4427010500	44270105	44270	44	270	105	00	충청남도 당진시 시곡동	3
4427010600	44270106	44270	44	270	106	00	충청남도 당진시 수청동	3
4427010700	44270107	44270	44	270	107	00	충청남도 당진시 대덕동	3
4427010800	44270108	44270	44	270	108	00	충청남도 당진시 행정동	3
4427010900	44270109	44270	44	270	109	00	충청남도 당진시 용연동	3
4427011000	44270110	44270	44	270	110	00	충청남도 당진시 사기소동	3
4427011100	44270111	44270	44	270	111	00	충청남도 당진시 구룡동	3
4427025000	44270250	44270	44	270	250	00	충청남도 당진시 합덕읍	3
4427025021	4427025021	44270250	44	270	250	21	충청남도 당진시 합덕읍 운산리	4
4427025022	4427025022	44270250	44	270	250	22	충청남도 당진시 합덕읍 도곡리	4
4427025023	4427025023	44270250	44	270	250	23	충청남도 당진시 합덕읍 소소리	4
4427025024	4427025024	44270250	44	270	250	24	충청남도 당진시 합덕읍 석우리	4
4427025025	4427025025	44270250	44	270	250	25	충청남도 당진시 합덕읍 성동리	4
4427025026	4427025026	44270250	44	270	250	26	충청남도 당진시 합덕읍 대합덕리	4
4427025027	4427025027	44270250	44	270	250	27	충청남도 당진시 합덕읍 대전리	4
4427025028	4427025028	44270250	44	270	250	28	충청남도 당진시 합덕읍 도리	4
4427025029	4427025029	44270250	44	270	250	29	충청남도 당진시 합덕읍 신리	4
4427025030	4427025030	44270250	44	270	250	30	충청남도 당진시 합덕읍 옥금리	4
4427025031	4427025031	44270250	44	270	250	31	충청남도 당진시 합덕읍 합덕리	4
4427025032	4427025032	44270250	44	270	250	32	충청남도 당진시 합덕읍 점원리	4
4427025033	4427025033	44270250	44	270	250	33	충청남도 당진시 합덕읍 신흥리	4
4427025034	4427025034	44270250	44	270	250	34	충청남도 당진시 합덕읍 신석리	4
4427025300	44270253	44270	44	270	253	00	충청남도 당진시 송악읍	3
4427025321	4427025321	44270253	44	270	253	21	충청남도 당진시 송악읍 기지시리	4
4427025322	4427025322	44270253	44	270	253	22	충청남도 당진시 송악읍 가교리	4
4427025323	4427025323	44270253	44	270	253	23	충청남도 당진시 송악읍 방계리	4
4427025324	4427025324	44270253	44	270	253	24	충청남도 당진시 송악읍 본당리	4
4427025325	4427025325	44270253	44	270	253	25	충청남도 당진시 송악읍 청금리	4
4427025326	4427025326	44270253	44	270	253	26	충청남도 당진시 송악읍 봉교리	4
4427025327	4427025327	44270253	44	270	253	27	충청남도 당진시 송악읍 광명리	4
4427025328	4427025328	44270253	44	270	253	28	충청남도 당진시 송악읍 반촌리	4
4427025329	4427025329	44270253	44	270	253	29	충청남도 당진시 송악읍 영천리	4
4427025330	4427025330	44270253	44	270	253	30	충청남도 당진시 송악읍 금곡리	4
4427025331	4427025331	44270253	44	270	253	31	충청남도 당진시 송악읍 전대리	4
4427025332	4427025332	44270253	44	270	253	32	충청남도 당진시 송악읍 도원리	4
4427025333	4427025333	44270253	44	270	253	33	충청남도 당진시 송악읍 복운리	4
4427025334	4427025334	44270253	44	270	253	34	충청남도 당진시 송악읍 중흥리	4
4427025335	4427025335	44270253	44	270	253	35	충청남도 당진시 송악읍 오곡리	4
4427025336	4427025336	44270253	44	270	253	36	충청남도 당진시 송악읍 부곡리	4
4427025337	4427025337	44270253	44	270	253	37	충청남도 당진시 송악읍 한진리	4
4427025338	4427025338	44270253	44	270	253	38	충청남도 당진시 송악읍 고대리	4
4427025339	4427025339	44270253	44	270	253	39	충청남도 당진시 송악읍 월곡리	4
4427025340	4427025340	44270253	44	270	253	40	충청남도 당진시 송악읍 정곡리	4
4427025341	4427025341	44270253	44	270	253	41	충청남도 당진시 송악읍 석포리	4
4427025342	4427025342	44270253	44	270	253	42	충청남도 당진시 송악읍 가학리	4
4427031000	44270310	44270	44	270	310	00	충청남도 당진시 고대면	3
4427031021	4427031021	44270310	44	270	310	21	충청남도 당진시 고대면 용두리	4
4427031022	4427031022	44270310	44	270	310	22	충청남도 당진시 고대면 슬항리	4
4427031023	4427031023	44270310	44	270	310	23	충청남도 당진시 고대면 대촌리	4
4427031024	4427031024	44270310	44	270	310	24	충청남도 당진시 고대면 장항리	4
4427031025	4427031025	44270310	44	270	310	25	충청남도 당진시 고대면 성산리	4
4427031026	4427031026	44270310	44	270	310	26	충청남도 당진시 고대면 당진포리	4
4427031027	4427031027	44270310	44	270	310	27	충청남도 당진시 고대면 옥현리	4
4427031028	4427031028	44270310	44	270	310	28	충청남도 당진시 고대면 항곡리	4
4427031029	4427031029	44270310	44	270	310	29	충청남도 당진시 고대면 진관리	4
4427032000	44270320	44270	44	270	320	00	충청남도 당진시 석문면	3
4427032021	4427032021	44270320	44	270	320	21	충청남도 당진시 석문면 통정리	4
4427032022	4427032022	44270320	44	270	320	22	충청남도 당진시 석문면 삼화리	4
4427032023	4427032023	44270320	44	270	320	23	충청남도 당진시 석문면 삼봉리	4
4427032024	4427032024	44270320	44	270	320	24	충청남도 당진시 석문면 장고항리	4
4427032025	4427032025	44270320	44	270	320	25	충청남도 당진시 석문면 교로리	4
4427032026	4427032026	44270320	44	270	320	26	충청남도 당진시 석문면 난지도리	4
4427032027	4427032027	44270320	44	270	320	27	충청남도 당진시 석문면 초락도리	4
4427033000	44270330	44270	44	270	330	00	충청남도 당진시 대호지면	3
4427033021	4427033021	44270330	44	270	330	21	충청남도 당진시 대호지면 조금리	4
4427033022	4427033022	44270330	44	270	330	22	충청남도 당진시 대호지면 사성리	4
4427033023	4427033023	44270330	44	270	330	23	충청남도 당진시 대호지면 적서리	4
4427033024	4427033024	44270330	44	270	330	24	충청남도 당진시 대호지면 도이리	4
4427033025	4427033025	44270330	44	270	330	25	충청남도 당진시 대호지면 두산리	4
4427033026	4427033026	44270330	44	270	330	26	충청남도 당진시 대호지면 장정리	4
4427033027	4427033027	44270330	44	270	330	27	충청남도 당진시 대호지면 마중리	4
4427033028	4427033028	44270330	44	270	330	28	충청남도 당진시 대호지면 송전리	4
4427033029	4427033029	44270330	44	270	330	29	충청남도 당진시 대호지면 출포리	4
4427034000	44270340	44270	44	270	340	00	충청남도 당진시 정미면	3
4427034021	4427034021	44270340	44	270	340	21	충청남도 당진시 정미면 천의리	4
4427034022	4427034022	44270340	44	270	340	22	충청남도 당진시 정미면 승산리	4
4427034023	4427034023	44270340	44	270	340	23	충청남도 당진시 정미면 대조리	4
4427034024	4427034024	44270340	44	270	340	24	충청남도 당진시 정미면 도산리	4
4427034025	4427034025	44270340	44	270	340	25	충청남도 당진시 정미면 매방리	4
4427034026	4427034026	44270340	44	270	340	26	충청남도 당진시 정미면 우산리	4
4427034027	4427034027	44270340	44	270	340	27	충청남도 당진시 정미면 하성리	4
4427034028	4427034028	44270340	44	270	340	28	충청남도 당진시 정미면 산성리	4
4427034029	4427034029	44270340	44	270	340	29	충청남도 당진시 정미면 덕삼리	4
4427034030	4427034030	44270340	44	270	340	30	충청남도 당진시 정미면 봉성리	4
4427034031	4427034031	44270340	44	270	340	31	충청남도 당진시 정미면 수당리	4
4427034032	4427034032	44270340	44	270	340	32	충청남도 당진시 정미면 사관리	4
4427034033	4427034033	44270340	44	270	340	33	충청남도 당진시 정미면 대운산리	4
4427034034	4427034034	44270340	44	270	340	34	충청남도 당진시 정미면 덕마리	4
4427034035	4427034035	44270340	44	270	340	35	충청남도 당진시 정미면 신시리	4
4427034036	4427034036	44270340	44	270	340	36	충청남도 당진시 정미면 모평리	4
4427034037	4427034037	44270340	44	270	340	37	충청남도 당진시 정미면 봉생리	4
4427035000	44270350	44270	44	270	350	00	충청남도 당진시 면천면	3
4427035021	4427035021	44270350	44	270	350	21	충청남도 당진시 면천면 성상리	4
4427035022	4427035022	44270350	44	270	350	22	충청남도 당진시 면천면 성하리	4
4427035023	4427035023	44270350	44	270	350	23	충청남도 당진시 면천면 원동리	4
4427035024	4427035024	44270350	44	270	350	24	충청남도 당진시 면천면 문봉리	4
4427035025	4427035025	44270350	44	270	350	25	충청남도 당진시 면천면 자개리	4
4427035026	4427035026	44270350	44	270	350	26	충청남도 당진시 면천면 율사리	4
4427035027	4427035027	44270350	44	270	350	27	충청남도 당진시 면천면 대치리	4
4427035028	4427035028	44270350	44	270	350	28	충청남도 당진시 면천면 삼웅리	4
4427035029	4427035029	44270350	44	270	350	29	충청남도 당진시 면천면 송학리	4
4427035030	4427035030	44270350	44	270	350	30	충청남도 당진시 면천면 죽동리	4
4427035031	4427035031	44270350	44	270	350	31	충청남도 당진시 면천면 사기소리	4
4427036000	44270360	44270	44	270	360	00	충청남도 당진시 순성면	3
4427036021	4427036021	44270360	44	270	360	21	충청남도 당진시 순성면 봉소리	4
4427036022	4427036022	44270360	44	270	360	22	충청남도 당진시 순성면 백석리	4
4427036023	4427036023	44270360	44	270	360	23	충청남도 당진시 순성면 양유리	4
4427036024	4427036024	44270360	44	270	360	24	충청남도 당진시 순성면 나산리	4
4427036025	4427036025	44270360	44	270	360	25	충청남도 당진시 순성면 광천리	4
4427036026	4427036026	44270360	44	270	360	26	충청남도 당진시 순성면 본리	4
4427036027	4427036027	44270360	44	270	360	27	충청남도 당진시 순성면 중방리	4
4427036028	4427036028	44270360	44	270	360	28	충청남도 당진시 순성면 아찬리	4
4427036029	4427036029	44270360	44	270	360	29	충청남도 당진시 순성면 옥호리	4
4427036030	4427036030	44270360	44	270	360	30	충청남도 당진시 순성면 성북리	4
4427036031	4427036031	44270360	44	270	360	31	충청남도 당진시 순성면 갈산리	4
4427037000	44270370	44270	44	270	370	00	충청남도 당진시 우강면	3
4427037021	4427037021	44270370	44	270	370	21	충청남도 당진시 우강면 창리	4
4427037022	4427037022	44270370	44	270	370	22	충청남도 당진시 우강면 송산리	4
4427037023	4427037023	44270370	44	270	370	23	충청남도 당진시 우강면 세류리	4
4427037024	4427037024	44270370	44	270	370	24	충청남도 당진시 우강면 원치리	4
4427037025	4427037025	44270370	44	270	370	25	충청남도 당진시 우강면 공포리	4
4427037026	4427037026	44270370	44	270	370	26	충청남도 당진시 우강면 부장리	4
4427037027	4427037027	44270370	44	270	370	27	충청남도 당진시 우강면 신촌리	4
4427037028	4427037028	44270370	44	270	370	28	충청남도 당진시 우강면 강문리	4
4427037029	4427037029	44270370	44	270	370	29	충청남도 당진시 우강면 소반리	4
4427037030	4427037030	44270370	44	270	370	30	충청남도 당진시 우강면 대포리	4
4427037031	4427037031	44270370	44	270	370	31	충청남도 당진시 우강면 내경리	4
4427037032	4427037032	44270370	44	270	370	32	충청남도 당진시 우강면 성원리	4
4427038000	44270380	44270	44	270	380	00	충청남도 당진시 신평면	3
4427038021	4427038021	44270380	44	270	380	21	충청남도 당진시 신평면 금천리	4
4427038022	4427038022	44270380	44	270	380	22	충청남도 당진시 신평면 초대리	4
4427038023	4427038023	44270380	44	270	380	23	충청남도 당진시 신평면 거산리	4
4427038024	4427038024	44270380	44	270	380	24	충청남도 당진시 신평면 상오리	4
4427038025	4427038025	44270380	44	270	380	25	충청남도 당진시 신평면 남산리	4
4427038026	4427038026	44270380	44	270	380	26	충청남도 당진시 신평면 신송리	4
4427038027	4427038027	44270380	44	270	380	27	충청남도 당진시 신평면 신흥리	4
4427038028	4427038028	44270380	44	270	380	28	충청남도 당진시 신평면 운정리	4
4427038029	4427038029	44270380	44	270	380	29	충청남도 당진시 신평면 신당리	4
4427038030	4427038030	44270380	44	270	380	30	충청남도 당진시 신평면 도성리	4
4427038031	4427038031	44270380	44	270	380	31	충청남도 당진시 신평면 부수리	4
4427038032	4427038032	44270380	44	270	380	32	충청남도 당진시 신평면 매산리	4
4427038033	4427038033	44270380	44	270	380	33	충청남도 당진시 신평면 한정리	4
4427039000	44270390	44270	44	270	390	00	충청남도 당진시 송산면	3
4427039021	4427039021	44270390	44	270	390	21	충청남도 당진시 송산면 상거리	4
4427039022	4427039022	44270390	44	270	390	22	충청남도 당진시 송산면 금암리	4
4427039023	4427039023	44270390	44	270	390	23	충청남도 당진시 송산면 당산리	4
4427039024	4427039024	44270390	44	270	390	24	충청남도 당진시 송산면 송석리	4
4427039025	4427039025	44270390	44	270	390	25	충청남도 당진시 송산면 매곡리	4
4427039026	4427039026	44270390	44	270	390	26	충청남도 당진시 송산면 부곡리	4
4427039027	4427039027	44270390	44	270	390	27	충청남도 당진시 송산면 명산리	4
4427039028	4427039028	44270390	44	270	390	28	충청남도 당진시 송산면 도문리	4
4427039029	4427039029	44270390	44	270	390	29	충청남도 당진시 송산면 삼월리	4
4427039030	4427039030	44270390	44	270	390	30	충청남도 당진시 송산면 무수리	4
4427039031	4427039031	44270390	44	270	390	31	충청남도 당진시 송산면 유곡리	4
4427039032	4427039032	44270390	44	270	390	32	충청남도 당진시 송산면 동곡리	4
4427039033	4427039033	44270390	44	270	390	33	충청남도 당진시 송산면 가곡리	4
4471000000	44710	44	44	710	000	00	충청남도 금산군	2
4471025000	44710250	44710	44	710	250	00	충청남도 금산군 금산읍	3
4471025021	4471025021	44710250	44	710	250	21	충청남도 금산군 금산읍 신대리	4
4471025022	4471025022	44710250	44	710	250	22	충청남도 금산군 금산읍 중도리	4
4471025023	4471025023	44710250	44	710	250	23	충청남도 금산군 금산읍 하옥리	4
4471025024	4471025024	44710250	44	710	250	24	충청남도 금산군 금산읍 상리	4
